title,current_price,previous_price,discount,link,url_image
Modulo Potencia Taramps Ts400 Ts 400 T400 Mono Stereo 4ch,182,280,35,https://www.mercadolivre.com.br/modulo-potencia-taramps-ts400-ts-400-t400-mono-stereo-4ch/p/MLB21941637?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21941637&position=1&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
No break Ts Shara Compact XPro Universal 4413 1400VA entrada e saída de 115V/220V CA preto,659,709,7,https://www.mercadolivre.com.br/no-break-ts-shara-compact-xpro-universal-4413-1400va-entrada-e-saida-de-115v220v-ca-preto/p/MLB16039874?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB16039874&position=2&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Micro-ondas Philco Branco PMO23BB 20L 127V,599,1199,50,https://www.mercadolivre.com.br/micro-ondas-philco-branco-pmo23bb-20l-127v/p/MLB18232956?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18232956&position=3&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Smart Tv 43'' 4k UHD ThinQ Ai WebOS 43ur7800 HDR 10 Pro LG Bivolt,1789,2999,40,https://www.mercadolivre.com.br/smart-tv-43-4k-uhd-thinq-ai-webos-43ur7800-hdr-10-pro-lg-bivolt/p/MLB24297872?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24297872&position=4&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Monitor Led 21.5'' 22b1hm5 Painel Va  Hdmi Preto Aoc Bivolt 110V/220V,457,779,41,https://www.mercadolivre.com.br/monitor-led-215-22b1hm5-painel-va-hdmi-preto-aoc-bivolt-110v220v/p/MLB18920441?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18920441&position=5&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
 Motorola Moto G32 Dual SIM 128 GB 4 GB RAM Preto,918,1499,38,https://www.mercadolivre.com.br/motorola-moto-g32-dual-sim-128-gb-4-gb-ram-preto/p/MLB21813786?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21813786&position=6&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Caixa De Som Party Box Encore 2 Microfones Preta Jbl Cor Preto 110V/220V,2106,2799,24,https://www.mercadolivre.com.br/caixa-de-som-party-box-encore-2-microfones-preta-jbl-cor-preto-110v220v/p/MLB19779186?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19779186&position=7&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Climatizador De Ar Portátil 5 Funções 16l Clin16 Ventisol,475,533,11,https://produto.mercadolivre.com.br/MLB-3458058281-climatizador-de-ar-portatil-5-funcoes-16l-clin16-ventisol-_JM?hide_psmb=true#position=43&search_layout=grid&type=item&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Fritadeira Air Fryer Philco Gourmet Pfr13p 8,1 Litros",458,509,10,https://produto.mercadolivre.com.br/MLB-3363883759-fritadeira-air-fryer-philco-gourmet-pfr13p-81-litros-_JM?hide_psmb=true#position=44&search_layout=grid&type=item&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Smart Tv 43'' Samsung T5300 Full Hd Tizen Hdmi Usb,1679,3229,48,https://www.mercadolivre.com.br/smart-tv-43-samsung-t5300-full-hd-tizen-hdmi-usb/p/MLB15796379?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15796379&position=8&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Monitor Série V8 Led 23,8  Full Hd Ips Hdmi 242v8a Philips Cor Preto 110V/220V",599,829,27,https://www.mercadolivre.com.br/monitor-serie-v8-led-238-full-hd-ips-hdmi-242v8a-philips-cor-preto-110v220v/p/MLB17802709?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB17802709&position=9&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
 Moto G23 128 GB grafite 4 GB RAM,869,1299,33,https://www.mercadolivre.com.br/moto-g23-128-gb-grafite-4-gb-ram/p/MLB21920954?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21920954&position=10&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Bicicleta Aro 29 Krw Alumínio 24 Vel Freio A Disco X42,959,1899,49,https://produto.mercadolivre.com.br/MLB-2191179762-bicicleta-aro-29-krw-aluminio-24-vel-freio-a-disco-x42-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Notebook Samsung Book Intel Core I7 Windows11 8gb, 256gb Ssd",3029,5999,49,https://www.mercadolivre.com.br/notebook-samsung-book-intel-core-i7-windows11-8gb-256gb-ssd/p/MLB18628071?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18628071&position=11&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Jogo De Lençol Queen 3 Peças 400 Fios C/ Elástico Hotel,49,58,16,https://produto.mercadolivre.com.br/MLB-2708543580-jogo-de-lencol-queen-3-pecas-400-fios-c-elastico-hotel-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Smart Tv Led 32'' S5400af Fhd Android Tv Tcl Bivolt,1069,1399,23,https://www.mercadolivre.com.br/smart-tv-led-32-s5400af-fhd-android-tv-tcl-bivolt/p/MLB26499404?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB26499404&position=12&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Monitor Gamer LG 22mp410-b 21,5 Full Hd 75hz 5ms Hdmi Va Freesync",479,544,11,https://www.mercadolivre.com.br/monitor-gamer-lg-22mp410-b-215-full-hd-75hz-5ms-hdmi-va-freesync/p/MLB19812882?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19812882&position=13&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Smartphone E22 128gb 4g 6,5  Hd+ Câmera Dupla 16mp Motorola Cor Preto",749,999,25,https://www.mercadolivre.com.br/smartphone-e22-128gb-4g-65-hd-cmera-dupla-16mp-motorola-cor-preto/p/MLB23915953?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23915953&position=14&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Fritadeira Oven Fryer Sem Óleo Forno 3 Em 1 Ofrt780 12 Litros Oster 127v,769,1169,34,https://www.mercadolivre.com.br/fritadeira-oven-fryer-sem-oleo-forno-3-em-1-ofrt780-12-litros-oster-127v/p/MLB21885542?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21885542&position=15&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Chuveiro elétrico de parede Lorenzetti Acqua Ultra Duo branco 7800W 220V,373,423,12,https://www.mercadolivre.com.br/chuveiro-eletrico-de-parede-lorenzetti-acqua-ultra-duo-branco-7800w-220v/p/MLB12543508?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB12543508&position=16&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Smart Tv 32'' Android Dolby Aws-tv-32-bl-02-a Aiwa Bivolt,969,2220,56,https://www.mercadolivre.com.br/smart-tv-32-android-dolby-aws-tv-32-bl-02-a-aiwa-bivolt/p/MLB19955269?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19955269&position=17&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Azeite de Oliva Tipo Único Português Gallo Vidro 500ml,26,45,41,https://www.mercadolivre.com.br/azeite-de-oliva-tipo-unico-portugus-gallo-vidro-500ml/p/MLB18405873?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18405873&position=18&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Samsung Galaxy A14 (Exynos) 5G Dual SIM 128 GB prata 4 GB RAM,989,1799,45,https://www.mercadolivre.com.br/samsung-galaxy-a14-exynos-5g-dual-sim-128-gb-prata-4-gb-ram/p/MLB22096079?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB22096079&position=19&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Notebook Acer A315-24p-r611 R5 8gb 256gb Ssd 15.6'' Windows 11 Home 64bits Prateado,2369,3990,40,https://www.mercadolivre.com.br/notebook-acer-a315-24p-r611-r5-8gb-256gb-ssd-156-windows-11-home-64bits-prateado/p/MLB23845934?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23845934&position=20&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Creatina 300g - Integralmedica Sabor Neutro 100% puro,97,108,10,https://www.mercadolivre.com.br/creatina-300g-integralmedica-sabor-neutro-100-puro/p/MLB6204289?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB6204289&position=21&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Lavadora Alta Pressão Wap 1500p Atacama Black+ Desentupidora,419,489,14,https://produto.mercadolivre.com.br/MLB-3281783519-lavadora-alta-presso-wap-1500p-atacama-black-desentupidora-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Smart Tv Thinq Ai 50  4k 50uq801c0sb Mh LG Bivolt,2099,3948,46,https://www.mercadolivre.com.br/smart-tv-thinq-ai-50-4k-50uq801c0sb-mh-lg-bivolt/p/MLB19600635?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19600635&position=22&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Samsung Galaxy A04e 64 GB azul 3 GB RAM,625,1099,43,https://www.mercadolivre.com.br/samsung-galaxy-a04e-64-gb-azul-3-gb-ram/p/MLB20659047?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB20659047&position=23&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Ventilador De Mesa Super Power 30cm Silencioso Mondial,141,149,5,https://produto.mercadolivre.com.br/MLB-3474465553-ventilador-de-mesa-super-power-30cm-silencioso-mondial-_JM?hide_psmb=true#position=48&search_layout=grid&type=item&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Suplemento em pó Max Titanium Creatina Monohidratada Sem Sabor em pote de 300g,78,104,25,https://www.mercadolivre.com.br/suplemento-em-po-max-titanium-creatina-monohidratada-sem-sabor-em-pote-de-300g/p/MLB6104856?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB6104856&position=24&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Espumante Chandon Réserve Brut 750 ml,69,89,22,https://www.mercadolivre.com.br/espumante-chandon-reserve-brut-750-ml/p/MLB18308628?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18308628&position=25&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Aspirador De Pó Vertical Stk15 1300w 1,6 Litros Electrolux Cor Cinza-escuro 110V",229,319,28,https://www.mercadolivre.com.br/aspirador-de-po-vertical-stk15-1300w-16-litros-electrolux-cor-cinza-escuro-110v/p/MLB18238728?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18238728&position=26&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Samsung Galaxy A04e 64gb 3gb Ram Octa-core Tela 6.5'' Cor Cobre,565,1099,48,https://www.mercadolivre.com.br/samsung-galaxy-a04e-64gb-3gb-ram-octa-core-tela-65-cor-cobre/p/MLB20659042?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB20659042&position=27&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Fritadeira Sem Óleo Air Fryer Afn-40-bft 4l 1500w Mondial Cor Preto 220V,356,586,39,https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-afn-40-bft-4l-1500w-mondial-cor-preto-220v/p/MLB23999810?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23999810&position=28&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Smart TV Philco 099323108 LED Android TV HD 32"" 110V/220V",969,1099,11,https://www.mercadolivre.com.br/smart-tv-philco-099323108-led-android-tv-hd-32-110v220v/p/MLB27861273?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB27861273&position=29&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Ar-condicionado Split Inverter Samsung WindFree™ Sem Vento 9.000 BTUs Quente e Frio AR09ASHABWKNAZ Branco (220V),2348,2699,13,https://www.mercadolivre.com.br/ar-condicionado-split-inverter-samsung-windfree-sem-vento-9000-btus-quente-e-frio-ar09ashabwknaz-branco-220v/p/MLB24295143?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24295143&position=30&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Filtro Purificador De Água Gelada Electrolux Grafite Bivolt,699,1165,40,https://www.mercadolivre.com.br/filtro-purificador-de-agua-gelada-electrolux-grafite-bivolt/p/MLB24804661?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24804661&position=31&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Creatina Monohidratada 1Kg - 100% Pura - Soldiers Nutrition,227,239,5,https://www.mercadolivre.com.br/creatina-monohidratada-1kg-100-pura-soldiers-nutrition/p/MLB18725310?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18725310&position=32&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Samsung Galaxy A14 4G Dual SIM 64 GB black 4 GB RAM,749,1399,46,https://www.mercadolivre.com.br/samsung-galaxy-a14-4g-dual-sim-64-gb-black-4-gb-ram/p/MLB22396558?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB22396558&position=33&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
"Smart TV LG 55UQ801C0SB LCD 4K 55"" 100V/240V",2256,2849,20,https://www.mercadolivre.com.br/smart-tv-lg-55uq801c0sb-lcd-4k-55-100v240v/p/MLB19641718?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19641718&position=34&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Parafusadeira Furadeira A Bateria 12v Wap Bpf12k2 Kit Maleta,172,228,24,https://www.mercadolivre.com.br/parafusadeira-furadeira-a-bateria-12v-wap-bpf12k2-kit-maleta/p/MLB24118805?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24118805&position=35&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Fritadeira Air fryer 3 em 1 Oven Fryer OFRT780 12L Preta Oster 220V,769,1169,34,https://www.mercadolivre.com.br/fritadeira-air-fryer-3-em-1-oven-fryer-ofrt780-12l-preta-oster-220v/p/MLB26057129?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB26057129&position=36&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Ventilador De Coluna 3 Velocidades Vtx40c8p Mondial 110v,269,337,20,https://www.mercadolivre.com.br/ventilador-de-coluna-3-velocidades-vtx40c8p-mondial-110v/p/MLB19518479?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19518479&position=37&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
Samsung Galaxy A14 4G (MediaTek) Dual SIM 128 GB black 4 GB RAM,909,1599,43,https://www.mercadolivre.com.br/samsung-galaxy-a14-4g-mediatek-dual-sim-128-gb-black-4-gb-ram/p/MLB22396555?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB22396555&position=38&search_layout=grid&type=product&tracking_id=0a4bd0c8-8623-4663-9eb6-4d19536639a8&deal_print_id=ea7191a1-1d4a-4c23-a848-2e8e9e58bf52&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_936567-MLB49316448722_032022-W.webp
